ID	Target	Tweet	Stance
3081	abortion	"You make many definitive statements about what is true. These are your opinions, not incontrovertible truths, as you present them. This subject is debatable even if you say it isn't.I take particular exception to this statement, ""A new and unique, and complete human organism exists at conception.""At conception there is a single cell that, more likely than not, possess errors that will prevent it from becoming a complete organism. Even in the case where the fertilized egg has no defects it is not a complete human - the hardest, most miraculous parts of becoming a complete human organism are still to come. You appear to be equating the potential to be complete with actually being complete. I believe there is an important difference between an acorn and an oak tree.You are wrong when you say, ""When a new human life exists- ie, when there is a new organism which is alive and which is a member of our species- is incontrovertibly established by science as being at conception."" The phrase, ""incontrovertibly established by science,"" is far from true.Scientists as a group do not agree on this very debate. The question is, ""when is there something new?"" Many biologists that deal in whole organisms (e.g. organismal biologists, ecologists, etc.) use a definition that includes ""independent"" when counting the members of a species. Geneticists mark conception as the creation of a unique gene combination that is then subject to selective pressures. However, they will tell you that the same thing is true at the onset of a cancer. Many neuroscientists put the creation of something new significantly later, when neural or even cognitive activity begins. Immunologists tend to put importance on the start of the self-selection process when the developing embryo begins to distinguish (at a molecular, not cognitive, level) between self and non-self. It is not true that science has shown conception to be the most important beginning. There are many firsts in each cycle of life, each of them equally necessary for the continuity of life. Our modern popular obsession with the importance of DNA leads to the idea that conception is the most important benchmark. I don't think it is. Oh, and a trope can certainly be true."	FAVOR
3082	abortion	"Thank you for your kind words. However, I think the need to change   the law   is precisely the problem at hand. That is the reason why many individuals on either side of the debate, especially, those in any position to influence policy are making back flips and other acrobatics in reasoning and/or twisting logic. I feel the law should reflect facts, evidence and logic, and, reasoning based on those facts and evidence presented, tempered with the wishes and benefit of the public (notice I did not say the law should reflect the will of the public at large). I expect nothing better than ""gut feeling""   politics   and politics based on unfettered morality not tempered or influenced by reason and logic from the masses, who are easily influenced by demagogues and extremist ""gurus""... However, that our elected leaders have debased themselves and lowered themselves to this over the last couple of years (some would say decades) such that our republic is slowly headed towards the Shura system employed by Iran or Afghanistan, where the ""mullahs"" are running the the government, is disheartening."	FAVOR
3083	abortion	You can not get fired for being pregnant. I think that abortion in any context is wrong even in rape. The woman should not punish the baby the rapist should be held financially responsible. He should have his money allocated the mother.	AGAINST
3084	abortion	"Those who   abortion   should never be allowed under any circumstance are in a significant minority. Although to be fair, numbers wise, usually so are those who think abortion should be legal in all circumstances. The majority of people allow much more wiggle room. So based on your premise of being ""consonant with the values of our people"" repealing the Mexico City act was correct.My information was taken from this site which publishes all the major polls carried out by the various news and polling organizations.     "	FAVOR
3085	abortion	how is stabbing a pregnant dog, the same as abortion. it is completely different. we're not saying u can stab a pregnant person but we're saying that the pregnant person should have the option to abort. not that it is ok to go and stab any person that is pregnant.	AGAINST
3086	abortion	You just agreed with me that abortion is killing someone and not something. Isn't it against the law to kill an innocent person? I know that a lot of times it is extremely difficult to for a woman to cope with an unplanned pregnancy, but i think that ultimately, the government should make abortion illegal, but in turn provide programs to help the woman through this hard time and make the right choice in what to do with the child after birth, whether it would be adoption, or keeping the baby, in order to preserve life. I also think that the government should provide more funding for to take care of the children in the foster care system. It may be true that we shouldn't tell other people how to live their lives or what they can and can't do, but isn't that what we attempt to do whenever we vote?	AGAINST
3087	abortion	The sperm is a part of the father's body.  The unfertilized egg is a part of the mother's body.  When they are combined, they create a new life, with its own DNA pattern and individual existence.  The new life is reliant on the mother's body, but it is a separate life.	AGAINST
3088	abortion	But who is going to choose for the unborn child? Like I said was premature, if my parents had chosen to abort me then I would never had the chance to call out my ideas, have you ever thought of that?	AGAINST
3089	abortion	i agree 100 percent with you. the government shouldnt force someone to not have an abortion.	FAVOR
3090	abortion	That is not even the argument. We are debating abortion not the war in iraq.	AGAINST
3091	abortion	" Abortion is murder just as infanticide is murder It cannot be said that the abortion of a nine-month-old fetus is much different than the killing of a three day old baby. Neither then can much difference be given to aborting a nine-month-old fetus and a month-old fetus. If infanticide is murder, so too must be abortion.  "	AGAINST
3092	abortion	IT should be a choice of the person facing that question not your I don't approve of   abortion   that don't mean it should be that way we live in a country of free choices if you don't believe don't go get one!!!!	FAVOR
3093	abortion	"Fetuses, as dependents, do have some rights over their mother's body The mother-fetus relationship is unlike any other relationship between individuals. The fetus is, without choice or by chance, dependent on its mother for sustenance and life. The mother has unique responsibilities toward the fetus in this relationship, and so, yes, a fetus has some unique rights over its mother."	AGAINST
3094	abortion	#1 Our mutual anonymity precludes the possibility of personal injury by defamation. No personÕs identity has been defamed and hence you have no case! #2 I find it quite humorous that you must associate yourself with some legal professional as though that would somehow imply your competence concerning legal concepts. Please, by all means, go on making an ass of yourself. It's funny and it totally discredits your position so in effect I win twice . . .You may think that you have won something, but at what cost? Lastly, if I make (as you claim) an ass of myself it certainly was not for myself; for I am a man of substance and not image, and the substance I represent justifies every mother-to-be who has chosen to keep her baby. You, on the other hand, are nothing but image, and hence your image is the result of winning or losing a debate about terminating the lives of unborn fetuses. Great Image no doubt!	AGAINST
3095	abortion	"Animal cruelty is NOT a political problem, unless you are a collectivist. Although animal abuse should be condemned morally, it should not be illegal. Animals do not have rights and are the property of their owners. If you deny this, then you cannot claim a right to eat meat and wear leather. You have lost any principled argument you can make for these practices, and if you make pragmatic arguments, then you confess to being a murderer as well as a hypocrite. You also make a great leap down a very slippery slope.Degrees of ""out of the birth canal"" is not fundamental here; what is fundamental is the nature of the entity. Again, a fetus becomes a person at birth. The laws of nature eventually result in a fetus becoming survivable, fully formed, its organs functioning autonomously, and the whole organism becoming metaphysically independent, and at that time, the law of cause-and-effect induces childbirth. Nature, or reality, is what sets the standard, not medical technology or the arbitrary say-so of people. We must deal with a thing as it is, now how we can imagine it or emote it to be.Frankly, your question, ""Where do you get the notion that humans have rights?"" is scarier than any coldly rational argument I could ever make about anything. I also don't see you asking about the moral implications of the view that a pregnant woman should be forced into the metaphysical status of a plastic incubator."	FAVOR
3096	abortion	"I am sorry to disagree with you.I think it should never be up only to the woman to decide because:1. There are two humans involved: the mother and the unborn child.2. The father has to be taken into account because the unborn child is 50%""his"" 3. Such a decision should always be thought out well seeking the help of family, friends, experts, etc...4. The unborn is not property of it's mother. he has it's own human rights (to live for example). If no one bothers to defend it's rights (it's own mother refuses) society has to protect him instead.Roe vs Wade is flawed in many ways:     /?/abortion_facts/us_abortion_law/"	AGAINST
3097	abortion	If the baby endangers the mother's life, then yes, a late-term abortion is justified. Other than that, absolutely not. I don't care if your baby is going to have down syndrome or will be missing a limb or organ! That baby is a human by almost any body's standards and aborting it at that point would surely be murder! I don't like abortion at any point, but getting one that late most likely means that the mother does not want the baby because it will have a defect. If this is the case, that woman should not even be trying to have a child because she is an immoral and selfish person.	AGAINST
3098	abortion	"You're argument rests on a false interpretation of the idea of potential. The definition of potential is, ""all the necessities of y are contained innately within x  and x will become y without prevention by an outside source.""For example, a seed in the ground has the potential to become a plant and will become a plant unless it is uprooted, eaten by animals, refused water, etc.A single random cell cannot replicate itself into a human, it needs a tremendous amount of human intervention.  A sperm will also not become a human, but must be combined with an egg first and be within the uterus to be classified as a potentially human. Additionally, your appendix is a part of your person-hood, as it contains your DNA.  A fetus is a different entity with distinct DNA and will be a distinct person.You have the right to kill your own person-hood, including any bodily organ that is of your own DNA.  Now, if it were actually cloned, it would become a separate entity because your mind is not split between two entities, but that is an entirely different argument. "	AGAINST
3099	abortion	" Abortion is more likely to wipe out the bad than the good This argument is based on the premise that poverty and conditions conducive to crime often correlate to those that seek abortions. Stephen Levitt of Freakonomics makes this argument. He contends that the 1973 Roe. v. Wade legalization of abortions led to the fall in crime rates in the 80s and 90s across the United States. The period of declining crime, he says, correlated to the period when those that were aborted might have otherwise become criminals in society as a result of their circumstances. "	FAVOR
3100	abortion	In 95% of cases it is the woman's fault for becoming pregnant, especially in teen cases.	AGAINST
3101	abortion	"In most of the polls pro life and pro choice are statistically equal.  I saw no big surprises from any of the polls in the way you put it, except for the fact that even most of the people FOX polled still came out in favor for abortions in various situations with the exception of using it for unwanted pregnancies. None of the so called ""liberal"" news organizations established anything near a majority for pro choice.However, given that the majority of people do allow for a range of exceptions where   abortion   is permitted, Obama's repealing of the MCP brings how the federal government gives financial aid around the world more in line with the view of our citizens. The MCP established a false majority, in favor of the pro life ideas, this clearly not the case in the polls nor by the votes. Don't forget the couple of states who put legislation, trying to either restrict abortion or to do away with it entirely, to the vote in the last presidential election were defeated.Repealing the MCP just puts thing back to the equal footing between the opposing sides that existed before default status was wrongly given to the pro life side."	FAVOR
3102	abortion	You give no reasons to for your opinion... please do so. Im interested in this topic	FAVOR
3103	abortion	"Who knows, maybe this is a good time for the NRLC to rethink it's purpose. I recently read this article (link is at the end) ct. 15, 2008 -- The U.S. ranks 29th worldwide in infant mortality, tying Slovakia and Poland but lagging behind Cuba, the CDC reports.The CDC's latest estimates for international rankings are based on 2004 data. But as of 2005, the numbers haven't changed much since 2000.Nearly seven U.S. babies die out of every 1,000 live births. More than 28,000 American babies die before their first birthday.""The U.S. infant mortality rate is higher than rates in most other developed countries,"" note CDC researchers Marian F. MacDorman, PhD, and T.J. Mathews. ""The relative position of the United States in comparison to countries with the lowest infant mortality rates appears to be worsening.""What's going on? Racial and ethnic disparities clearly play a role. In 2005, for every 1,000 live births, the infant mortality rate was:    * 13.63 among non-Hispanic black Americans    * 5.76 among non-Hispanic white AmericansPremature birth is a factor in more than two-thirds of infant deaths. From 2000 to 2005, the U.S. preterm birth rate went up from 11.6% to 12.7%.Rather than spend so much time, energy and resources (both human and financial) on stopping women from having abortions, why not dedicate yourselves to helping solve some of the problems above? There are millions of women wanting to have babies and are facing real obstacles and traumas as the numbers above show. Just something to consider.The whole article can be found here.    "	FAVOR
3104	abortion	"National Abortion Rights Action League National"	AGAINST
3105	abortion	"Legal abortion protects women with serious illnesses that are vulnerable. Tens of thousands of women have heart disease, kidney disease, severe hypertension, sickle-cell anemia and severe diabetes, and other illnesses that are made worse by childbearing. Legal abortion helps women avert these unavoidable risks to their health and lives. "	FAVOR
3106	abortion	"My favorite line by Jon OBrien is ""hard cases make bad   law  ."" It is easy for people with limited experience to make harsh judgements on certain issues, especially if they are indoctrinated when they are young by religious beliefs.    ""Hard cases make bad laws."" ""People arguing to the contrary are attemtpting to justify   murder   with a lot of rhetoric (professing themselves wise they became fools."") Biblical quote, I assume.   In 1969, before   abortion   became   legal   in this country, the doctor who delivered me 11 years before treated me after I had been raped by a stranger in my own bed with my whole family asleep in the house. With tears in his eyes, he ensured that I would not have my rapist's baby at age 12. According to you, my doctor, my parents, and I are murderers. I believe this is what Jon O Brien or anyone else would refer to as a ""hard case."" The problem with blanket judgments such as yours, and what makes abortion unique, is that a choice often has to be made between the welfare of the mother and that of the fetus, in my case, a fertilized egg. For my parents and my doctor, the choice was obvious, but not to many callous religious zealots. Forcing a child to have her rapist's child is tantamount to raping her again, yet the Catholic   church   has intervened in such cases against the child. It is sad to say that the last 15 years have shown us that the Catholic Church has turned a blind eye and even enabled horrific child abuse on a large scale, permanently damaging their credibility on any such issue to the core.These situations get very messy ethically and medically, and are best left between women and their physicians. Envision yourself at the door of an ER watching a scenario similar to the one descibed above. Most rational people would turn and run, not walk away from such a situation, with an overwhelming feeling that they had violated that family's privacy with only a glimpse and undrstanding of what was taking place. The thought of actually intervening is unfathomable when it has actual human faces. It is much easier when there are not.  Because of the numerous factors to be considered, abortion lends itself to limited legislation at best. Abortion restrictions do indeed ""make bad law.""    "	FAVOR
3107	abortion	"A zygote, if left totally alone, will die. However, if left to it's own devices as an implant in the mother's uterine lining, it may develop into a human being, it may not. A tumor, if left to its own devices on a person's body may develop into   cancer   and metastasize or may simply get larger and larger. The point is, there is no guarantee for any given outcome, only possibilities, given a set of probabilities and   conditions  . Zygotes are not like plant seeds where if you put them in the ground and give them a minimum of care, they'll sprout into fully living systems. If a mother gives her self no prenatal care she greatly reduces her chances of giving birth to a healthy or even live birth. Definitions in each argument must be clear and must have logical merit based on clear points and evidence. Therein logic can help one side or the other. A zygote cannot survive outside of the mother. It requires nutrients and other conditions (which at the present level of   technology  ) that only a mother can provide. The fact that a zygote is implanted in a mother's uterus and survives off of the mother's nutritional supply, is affected by the mother's internal milieu and homeostatic status, and does not possess a brain or consciousness and mind of its own makes it part of the mother, not a life unto its own, therefore subject to the mother's wishes for her body. At present, no technology on Earth can deliver a zygote of any placental mammalian species and keep it viable so that it develops into a live being. If the mother dies, there is a very, very small window (as in minutes) where   doctors   theoretically can find and prepare a suitable surrogate who can carry that zygote to term, but, outside those narrow conditions, without the host, be it the natural mother or surrogate, a zygote dies along with every other tissue in the mother. These conditions are the same for every other tissue in the mother's body. None of these tissues are considered to be separate lives. They can theoretically, given today's developing cloning technology generate new life. While the individual cells themselves may not be able to generate a new life, the genetic material inside, including that contained in cancer, wart or mole cells, contains a complete blueprint and theoretically only has to be transferred to a viable ovum to become a zygote and become a ""new life"". If the mother wishes to excise any of that tissue, there is no, ""separate life"" argument given. Yet, embryonic tissue that exists as a zygote/blastula/embryo/fetus that exists in the very same conditions, that would die outside of the mother or surrogate is governed under a separate set of rules and laws. My only ""  pro-life  "" argument would be that, in the human case, since the father provides genetic influence and will be subject to providing care, under   the law  , a father should have input in any decision regarding the zygote/embryo/fetus. However, since those decisions ultimately affect the mother, her   health   and body in general (not just the developing zygote/embryo/fetus) she and her   health care   provider should have ultimate say unless she designates otherwise... but all that was off topic and I apologize."	FAVOR
3108	abortion	Yes, why should people use reason and logic to discover right and wrong when a priest can decide for them?	FAVOR
3109	abortion	" Even if abortions ""kill life"", it can be justified as upholding a woman's life Even if a fetus is considered a ""baby"" or human life, abortions can still be justified. The ""baby"" is still not a citizen with rights, while it is in the womb. In this case, the woman's right to choose outweighs considerations of the life of the fetus. The life of the woman takes precedent over the life of the fetus. This is pro-life (pro-the-life-of-the-woman) and so respects the dignity of life."	FAVOR
3110	abortion	"Using 'humanity' rather than 'personhood' clouds the issue, because many people will not realize that being a living human being is not the same as being a person.  When a new human life exists- ie, when there is a new organism which is alive and which is a member of our species- is incontrovertibly established by science as being at conception.  Because 'personhood'  is a subjective distinction, it could be binary or shades of grey or whatever is in the eye of the beholder.  It is a philosophical category, and not empirically verifiable.  Unfortunately, many in the public at large may hear 'humanity' and think the subject is science rather than ideology.The idea that there is no such thing as new life is an oft repeated   pro-choice   trope.  Obviously there has been life on earth since before humanity existed, and there has been a continuity of human life since the species first evolved.  That is missing the point.  Life 'in toto' isn't what is meant when the question ""When does life begin"", is asked.  New and unique lives are what is being referred to.  Otherwise, we would ask, ""When did life begin"", or ""When was there first life on earth?""  A new and unique, and complete human organism exists at conception.  That is when the life cycle begins.  That organism undergoes development and change continuously from that point until death- but the organism is complete at conception.  (I already addressed the issue of DNA indicating that a cell is a human cell without being a human beings in my previous comment.  It is just a constituent part of a human organism, but not one itself.)Again, when human life begins is clear: at conception. The only dispute regards the hazy issue of 'personhood'- which is a matter of opinion, not to mention a distinction that may not even be meaningful.  It is important to let the average person know that there is no scientific dispute, because that is the misperception that people are (intentionally?) being led to make."	AGAINST
3111	abortion	"apparently they are doing something:            And any two cells are not a person. A zygote is because:1. ""[The zygote], formed by the union of an oocyte and a sperm, is the beginning of a new human being.""Keith L. Moore, Before We Are Born: Essentials of Embryology, 7th edition. Philadelphia, PA: Saunders, 2008. p. 2.2. From WordNet (r) 2.0 [wn]:person: noun : a human being"	AGAINST
3112	abortion	"If you take that view, then we should abort every baby because one in a billion might have the charisma, insanity and happen to be in a desperate country whose economic power has been crippled through exploitation by the ""free world."" By your reasoning none of us should have been born because of the ""chance"" we might turn out bad."	AGAINST
3113	abortion	The number of people who want to adopt a child, does not equate to the number of people who can.There are thousands of children dying to be adopted. Abortion lowers that number.	FAVOR
3114	abortion	Don't get me wrong you can live however you want, just be willing to except the consequence.(read Joe's post) Take care of that kid, or at least put them up for adoption. Its not his or her fault that their parents wanted to live a certain way. The baby has the right to life liberty and the pursuit of happiness. I don't care how small or undeveloped the thing is. About the rape case; no of course I would not want to carry a rape child. But I wouldn't kill the thing. I usually try to do the right thing. Which is sometimes what I don't necessarily want for myself. That's the lifestyle that I choose to live. If it were me personally I would put the baby up for adoption. Because the best way for a kid to be raised is with a mother and a father.	AGAINST
3115	abortion	come to think of it...Many childern have been killed due to abortion.But if you had given them a chance to live, then they would have proved worthwhile to live!Just think how many masterminds have been killed before birth?If they had lived, may be they would have made their world a peaceful heaven!!	AGAINST
3116	abortion	faithful catholic are there still any?	FAVOR
3117	abortion	"""The question is not whether life is present."" Yes it is, look at the top of the page. An embryo is alive, not dead. Now what that means to   abortion   is another question."	AGAINST
3118	abortion	There is only one question when it comes to abortion, what is it? If it is a human being then it requires a very high level of justification to take it's life. I have simply seen no argument that comes close to proper justification for the taking the life of a innocent human being. The only arguments I have seen are those that try to take away the embryo's humanity and make it less than human.Roe vs Wade was a very poor decision by the Supreme Court because it introduce a major contradiction in the law. The unjustified taking of a human life is considered murder under current law and we have different degrees to further define it. Consider the fact that if you kill a woman with child; you will be charged for two counts of homicide. But if a doctor kills only one of those persons; no charge. The Supreme Court by their ruling overturned the law they were supposed to uphold. The right thing to do would be to overturn this erroneous ruling and restore our rule of law.	AGAINST
3119	abortion	"Tropes can be true, but a purely '  pro-choice   trope' is ideological. First, a brief point- then I'll address objections.  Every species has a life cycle.  The human life cycle begins at conception.  You are in a position wherein the beginning of the life cycle must of necessity be occurring to something other than a living human organism.  How can one make sense of that?  I posit that one cannot. Such a cell might not develop into an adult.  A lot of genetic anomalies prevent reaching adulthood. If one is present in an infant, that wouldn't be a basis for denying the infant is human, which brings us right back to where we started. First a question: You used the term 'miraculous'.  I won't make a silly objection about its being non-scientific. Would you permit me to use the term 'created' in a secular sense?  As in, "" at this point a new life is created.""Secondly, you contend that something isn't completely human until some point well after the organism's life cycle has begun.  How can you argue that a zygote or an embryo or a fetus (human or not) is not a living member of it's species?  If we were talking about gametes, then I'd agree. They require other cells to make a complete human. Are you using ""complete"" in another sense?  If you're using the term ""human"" as synonymous with ""person"", then you're not making a scientific observation.  Are you using it to mean ""mature"" or maybe ""independent""?  If so, you are employing an arbitrary distinction.  One could say that an organism isn't ""complete"" until it has reached the final stage of its life cycle.  Then a kitten isn't complete, but a cat capable of reproduction is.  By any objective standard, a kitten is considered a complete (albeit not fully mature) living feline. Frankly, I am confused by this.  Can you expand on it a bit?   Quite right!  I know of two cases where there are scientific disputes about when something qualifies as being alive.  The first (things like viruses and prions), I mentioned before.  The second is a seed.  A seed is an embryo which can go dormant.  That raises an interesting question: ""if it is dormant, then is it living?""  I'm not sure that there is an accepted answer.  Humans (as far as I know) don't become dormant.  I must admit that I've never heard of 'organismal biology'. I have trouble believing that any biologist would maintain that an embryo (non-dormant) isn't alive and isn't completely human or feline as the case may be. Sure, in the latter case you have a complete living cancer cell.  That's not incompatible with my position. POSSIBLY THE MOST IMPORTANT OBSERVATION:When do they ""put importance on""?  Which is ""the most important beginning""?  These are questions about value determinations.  They are questions about what to emphasize or give significance.  Now, there can be value determinations which are context specific, and therefore testable.  You've given excellent examples regarding branches of science.  ""Which of these three breakfast cereals is best?""  Is an untestable value judgment. ""Which of these three cars is best... at saving gas for driving on city streets?""  Is (likely) empirical.""When Does Life Begin?"" is not a matter of determining value. It is an objective question, although ambiguous. If we agree that the question might better be stated along the lines of ""At What Point Does A New Human Life First Exist?""- then it is a matter of fact.  It begins at conception, and that isn't a value judgment...or an opinion."	AGAINST
3120	abortion	"Logic can be our best friend or our worst friend. Depends on the way we feel about the question being debated. First, if we recognize that the woman's human body naturally aborts a significant portion of conceived eggs than we can relax a bit on the question of induced abortions. Since they happen all the time we need not make a special case.Second, you presume that there is a soul. I don't and by the way you can never prove you or any one does have a soul. A conundrum, I know but it does swing both ways and so logical consistency would be in favor of no special case.  You also seem to presume that you know god's mind (if such a mind does actually exist) which I will grant for arguments sake, but please inform me how you or anyone could possibly know all the mysterious ways of this god?Besides, I would argue that there is ""no room in catholic theology for the obvious disregard for human life"" presented in wars, or even in the holding of WMDs. We should strive to educate people about sex and contraception so that those who want to have a baby have them when they want them and not because of an accident. "	FAVOR
3121	abortion	I didn't realize that an adam's apple and male genetalia were a common part of a woman's anatomy.  Tell me though, which part of the woman is this child?  And why, unlike almost every other cell in her body, does this part not share the entirety of her DNA?	FAVOR
3122	abortion	Sperm and eggs are alive. They don't have an independent life, but neither does any cell of our body, including a fertilized egg. You are just wrong about the biological POV.	FAVOR
3123	abortion	"Abortion sets precedent of valuing some humans less than others. Ronald Reagan, ""Abortion and the Conscience of a Nation"", Human Life Review, Spring 1984. - ""Regrettably, we live at a time when some persons do not value all human life. They want to pick and choose which individuals have value.""[8]"	AGAINST
3124	abortion	" The right to abort does not depend on its explicit constitutional provision Sarah Weddington, the lawyer who argued Roe v. Wade, ""A Delicate Decision"", Westchester County Weekly, (January 22, 1998) - ""The word 'privacy' does not appear in the Constitution. Then again, neither does 'travel.' But if you were to ask any American, 'Do you have the right to travel where and when you like?' they'd say 'yes.' And the Supreme Court has upheld this right."""	FAVOR
3125	abortion	Are you serious? It's amazing how people only discover these amazing predictions only after science discovers them. News flash, the Bible doesn't predict anything. You're just seeing want you want to see.	FAVOR
3126	abortion	Okay, so how about we only allow women who are raped or impregnated against their will to have abortions?Since they are the group you seem to care so much about.	AGAINST
3127	abortion	"Here's a great example of the difference between a positive and a negative right.Stating this right in a positive way would be saying:I have the right to procreate.or more specificallyI have a right, as a male, to decide what happens to any individual created using my sperm.Which is a weird right, but okay. Let's go with that.Firstly, is it a codified right? I can't think of anywhere that such a right is stated or implied, unless you count your genetic offspring as property.Is it a natural right? Unlikely--people who give up their   children   for   adoption   and later want access to them, and have that refused, don't have their rights violated. Sperm or egg donors do not have their rights violated if they don't get to name\provide\have a say in their offspring's life.So let's look at the negative right statement, ie.No one should have the right to impede my procreationOR MORE SPECIFICALLYNo one should have the right to disallow my choosing to decide what happens yadda yadda yaddaThis right could be applied to the government, or to the general populace.Now, I agree that the government cannot and should not mandate abortions, forced sterilizations, etc, like many governments have done (including the US). However, that's not what's happening. The government simply makes the option available, like any other medical procedure. It provides them some funding, since it's difficult to train   doctors   in such a procedure unless you're dedicated to it, and operating an   abortion   clinic as opposed to a plastic surgery clinic is about six times as expensive, to protect it from   terrorism   by extremists.So at last we have the ""No one should have the right to disallow...""This is almost an eerie return to biblical morality. Not the good kind, where there's love and feeding of the poor--the scary kind. Rapists are forced to marry their victims kind. Does a rapist have the right to impede the abortion of the woman he's raped? Does a man or a woman have the right to force his involvement on his child, if a court order prevented it?"	FAVOR
3128	abortion	"A snail has more consciousness than a fetus, until the third trimester+.So does a woman who contracts cervical cancer from HPV, but the ""Life is sacred"" crowd seem to value her life even less than the snail.+ Of pregnancy, not snaildom."	FAVOR
3129	abortion	One could say exactly the same thing about assassins, vigilantes, robbers, and other criminals.In effect this argument is: 'politicians shouldn't restrict private murders because they interfere with the murderer-victim relationship.'	FAVOR
3130	abortion	yes abortion should definetly be banned because if you look at it from court/police type of view then you could definetly call it murder if you abort something beause the actual definition of murder is killing somebody with intent.so abortion should definetly be banned!!!	AGAINST
3131	abortion	As far as Roe vs Wade goes, they didn't force anything on you, if you think   abortion   is wrong don't get one.Just as: if you think slavery is wrong don't get one. We should never take the law as the one ethical truth.	AGAINST
3132	abortion	The embryology textbooks used to train   doctors   (I think the most widely used one is written by a doctor named Dixon) are clear that at conception a new member of the species has been created.  He or she has DNA distinct from the mother and the father.  A new life has been created as a matter of   science  .  The degree of protection that life deserves is what cannot be determined by science.  	AGAINST
3133	abortion	HItler has everything to do with abortion!The only difference between the Jewish Holocaust and the Abortion Holocaust is that the abortion holocaust is longer and many more people have died!	FAVOR
3134	abortion	"In reason, it is not up to me to prove a negative. It is up to you to prove a positive assertion with evidence. You have offered none. You have not explained why feeling ""pain,"" having a heartbeat, or having ""brainwaves"" is in any way fundamental or even logically relevant to this topic. Do you propose to endow animals with individual rights?I have explained elsewhere in the comments section that birth is the rational, logical, objective, scientific criteria we use to determine when a fetus has transitioned into a person, and I explained why."	FAVOR
3135	abortion	"i agree that that definatly did not convince me at all that it should be banned and i think you mean too ""reasons to for your opinion"""	FAVOR
3136	abortion	OK so their not going to stop so we should just not hold them accountable? This is the problem with the world today, nobody is accountable.	AGAINST
3137	abortion	It seems to me that both sides of this topic tend to be unreasonable. Many pro-lifers go so far as to assert that the morning after pill is murder, which is ludicrous. On the other hand, some pro-choice groups don't want any restrictions on abortion, which is equally ludicrous. I am trying to have an open mind, so my question for the pro-choice group is, should there be any restrictions on abortion at all? Should we (the people) allow a woman to decide she doesn't want her child as it is coming down the birth canal at 9 months?	AGAINST
3138	abortion	I just recommended you and I totally didn't mean to.What's the most ridiculous is this:  It's like you don't even know what you're talking about because this about THE STATE OF SOUTH DAKOTA PUTTING THIS ISSUE TO A VOTE.   christ on astick, but i'm of the opinion you shouldn't   vote   if you don't know what the crap you're talking about.	FAVOR
3139	abortion	"A child should not be killed to save a mother: Whilst these are different circumstances, and such medical emergencies are tragic, it is by no means obvious that the abortion is to be performed. The Ômother vs. childÕ dilemma is one which defies solution, and aborting to preserve one of the lives sets a dangerous precedent that it is acceptable to kill a person in order to save another. This is a clear, and unpalatable, case of treating a human-being as a means to an end."	AGAINST
3140	abortion	Every sperm is sacred, every sperm is graced;If a sperm is wasted, God gets quite irate.Let the heathens spill theirs on the dusty ground --God shall make them pay for each sperm that can't be found.Every sperm is wanted; every sperm is good.Every sperm is needed in your neighborhood!Hindus, Taoists, Mormons, just spill theirs anywhere,But God loves those who treat their semen with more care.Every sperm is sacred! Every sperm is great!If a sperm is wasted, God gets quite irate!-- Monty Python	FAVOR
3141	abortion	"Women should be held responsible for behavior leading to impregnation. If one does not want to have a baby, they should not have sex, or they should take extreme precaution when having sex. Sex is not a game. It is a serious matter of reproduction and life. If a woman plays with it and becomes pregnant, she should be held responsible to carry out the birth of her child. And, it should be noted that the responsibility could end at child-birth, with it being possible to put a child up for adoption. The consequences of an unwanted pregnancy need not be major, but they must be born by the mother and father. "	AGAINST
